Date,Open,High,Low,Close,Adj Close,Volume
2022-05-20,7050.000000,7200.000000,7050.000000,7125.000000,5811.036621,37674800
2022-05-23,7125.000000,7175.000000,6825.000000,6950.000000,5668.309570,46368600
2022-05-24,7025.000000,7200.000000,7025.000000,7150.000000,5831.426270,52177200
2022-05-25,7100.000000,7175.000000,7050.000000,7100.000000,5790.646973,51200500
2022-05-27,7200.000000,7300.000000,7150.000000,7225.000000,5892.595703,34766600
2022-05-30,7275.000000,7275.000000,7125.000000,7250.000000,5912.984863,37147800
2022-05-31,7250.000000,7475.000000,7250.000000,7350.000000,5994.542969,90800300
2022-06-02,7300.000000,7500.000000,7250.000000,7325.000000,5974.153320,72733400
2022-06-03,7350.000000,7475.000000,7300.000000,7300.000000,5953.764160,43947400
2022-06-06,7200.000000,7250.000000,7075.000000,7225.000000,5892.595703,53388400
2022-06-07,7300.000000,7400.000000,7200.000000,7200.000000,5872.205566,54814500
2022-06-08,7150.000000,7350.000000,7150.000000,7175.000000,5851.815918,33478600
2022-06-09,7150.000000,7350.000000,7150.000000,7200.000000,5872.205566,37787500
2022-06-10,7100.000000,7175.000000,6925.000000,6925.000000,5647.919922,57621000
2022-06-13,6900.000000,7100.000000,6725.000000,7025.000000,5729.478516,59781700
2022-06-14,6875.000000,7000.000000,6875.000000,6975.000000,5688.698730,38001800
2022-06-15,6975.000000,6975.000000,6700.000000,6700.000000,5464.413574,50804600
2022-06-16,6850.000000,6950.000000,6750.000000,6850.000000,5586.751465,74982600
2022-06-17,6675.000000,6950.000000,6675.000000,6950.000000,5668.309570,63931400
2022-06-20,6950.000000,6975.000000,6750.000000,6925.000000,5647.919922,44263700
2022-06-21,6900.000000,6975.000000,6850.000000,6850.000000,5586.751465,31247000
2022-06-22,6850.000000,6925.000000,6775.000000,6800.000000,5545.971680,35536800
2022-06-23,6850.000000,6875.000000,6750.000000,6875.000000,5607.140625,30137200
2022-06-24,6900.000000,6900.000000,6650.000000,6675.000000,5444.023926,42386000
2022-06-27,6700.000000,6750.000000,6550.000000,6650.000000,5423.634277,48277300
2022-06-28,6650.000000,6700.000000,6600.000000,6700.000000,5464.413574,36838200
2022-06-29,6625.000000,6700.000000,6500.000000,6500.000000,5301.296875,46682700
2022-06-30,6525.000000,6650.000000,6500.000000,6625.000000,5403.245117,52839200
2022-07-01,6675.000000,6675.000000,6500.000000,6525.000000,5321.686035,52387100
2022-07-04,6500.000000,6575.000000,6300.000000,6500.000000,5301.296875,43087400
2022-07-05,6500.000000,6525.000000,6325.000000,6325.000000,5158.569824,39700000
2022-07-06,6300.000000,6400.000000,6050.000000,6075.000000,4954.673340,67773900
2022-07-07,6025.000000,6125.000000,5900.000000,5950.000000,4852.725586,62871600
2022-07-08,6025.000000,6075.000000,5950.000000,5975.000000,4873.114746,78131700
2022-07-11,5975.000000,6075.000000,5925.000000,6050.000000,4934.284180,49946600
2022-07-12,6050.000000,6150.000000,6050.000000,6100.000000,4975.063477,22900800
2022-07-13,6100.000000,6100.000000,5825.000000,5825.000000,4750.777344,56747900
2022-07-14,5825.000000,6100.000000,5825.000000,6100.000000,4975.063477,59847700
2022-07-15,6000.000000,6075.000000,5925.000000,5950.000000,4852.725586,32403800
2022-07-18,5975.000000,6025.000000,5950.000000,6025.000000,4913.894043,27618400
2022-07-19,6025.000000,6150.000000,6025.000000,6075.000000,4954.673340,50725600
2022-07-20,6175.000000,6275.000000,6100.000000,6275.000000,5117.790527,70493600
2022-07-21,6200.000000,6250.000000,6050.000000,6175.000000,5036.231934,55415500
2022-07-22,6175.000000,6175.000000,6050.000000,6075.000000,4954.673340,37583800
2022-07-25,6050.000000,6150.000000,6050.000000,6075.000000,4954.673340,24674200
2022-07-26,6100.000000,6125.000000,6075.000000,6100.000000,4975.063477,21937400
2022-07-27,6125.000000,6125.000000,6000.000000,6100.000000,4975.063477,35066000
2022-07-28,6125.000000,6150.000000,6025.000000,6050.000000,4934.284180,51909300
2022-07-29,6150.000000,6425.000000,6125.000000,6325.000000,5158.569824,150285200
2022-08-01,6425.000000,6550.000000,6350.000000,6475.000000,5280.907227,55511700
2022-08-02,6475.000000,6475.000000,6275.000000,6475.000000,5280.907227,53235100
2022-08-03,6450.000000,6600.000000,6375.000000,6600.000000,5382.854492,40666300
2022-08-04,6700.000000,6700.000000,6450.000000,6600.000000,5382.854492,66966300
2022-08-05,6600.000000,6650.000000,6475.000000,6625.000000,5403.245117,46702100
2022-08-08,6625.000000,6700.000000,6525.000000,6700.000000,5464.413574,32971000
2022-08-09,6725.000000,6825.000000,6700.000000,6750.000000,5505.192383,61001700
2022-08-10,6775.000000,6850.000000,6600.000000,6850.000000,5586.751465,37086500
2022-08-11,6975.000000,7000.000000,6900.000000,6950.000000,5668.309570,42007400
2022-08-12,6950.000000,7000.000000,6850.000000,6950.000000,5668.309570,58469000
2022-08-15,6925.000000,6950.000000,6800.000000,6875.000000,5607.140625,35283300
2022-08-16,6875.000000,7050.000000,6875.000000,6975.000000,5688.698730,61907800
2022-08-18,6975.000000,7000.000000,6850.000000,6975.000000,5688.698730,25190000
2022-08-19,6975.000000,7000.000000,6900.000000,6975.000000,5688.698730,32914500
2022-08-22,6875.000000,6925.000000,6800.000000,6925.000000,5647.919922,48266600
2022-08-23,6900.000000,7025.000000,6850.000000,6975.000000,5688.698730,56381000
2022-08-24,6925.000000,7050.000000,6900.000000,7050.000000,5749.867676,30605000
2022-08-25,7050.000000,7050.000000,6950.000000,6975.000000,5688.698730,22793800
2022-08-26,6975.000000,7025.000000,6850.000000,6875.000000,5607.140625,31120500
2022-08-29,6800.000000,6900.000000,6750.000000,6825.000000,5566.361328,29722100
2022-08-30,6850.000000,7025.000000,6850.000000,6900.000000,5627.530273,45566100
2022-08-31,6875.000000,6975.000000,6775.000000,6975.000000,5688.698730,55714900
2022-09-01,6975.000000,7025.000000,6900.000000,6925.000000,5647.919922,36691900
2022-09-02,6950.000000,7000.000000,6875.000000,6925.000000,5647.919922,26077700
2022-09-05,6900.000000,6925.000000,6850.000000,6875.000000,5607.140625,24953800
2022-09-06,6875.000000,6950.000000,6850.000000,6900.000000,5627.530273,18626800
2022-09-07,6800.000000,6875.000000,6625.000000,6650.000000,5423.634277,77218400
2022-09-08,6650.000000,6750.000000,6625.000000,6650.000000,5423.634277,39405200
2022-09-09,6675.000000,6775.000000,6625.000000,6775.000000,5525.582520,31904200
2022-09-12,6775.000000,6975.000000,6725.000000,6975.000000,5688.698730,51563200
2022-09-13,7025.000000,7225.000000,6950.000000,7200.000000,5872.205566,70555900
2022-09-14,7100.000000,7300.000000,7050.000000,7150.000000,5831.426270,56832100
2022-09-15,7125.000000,7225.000000,7050.000000,7050.000000,5749.867676,63346200
2022-09-16,7000.000000,7050.000000,6900.000000,6900.000000,5627.530273,65885100
2022-09-19,6950.000000,7225.000000,6925.000000,7125.000000,5811.036621,52232700
2022-09-20,7150.000000,7250.000000,7100.000000,7175.000000,5851.815918,47337700
2022-09-21,7125.000000,7200.000000,7100.000000,7150.000000,5831.426270,26007500
2022-09-22,7025.000000,7225.000000,7000.000000,7175.000000,5851.815918,26295200
2022-09-23,7100.000000,7175.000000,7050.000000,7150.000000,5831.426270,22258800
2022-09-26,7000.000000,7025.000000,6850.000000,6975.000000,5688.698730,61422800
2022-09-27,7000.000000,7050.000000,6950.000000,6950.000000,5668.309570,42809400
2022-09-28,6950.000000,7000.000000,6800.000000,6800.000000,5545.971680,50825400
2022-09-29,6850.000000,6900.000000,6700.000000,6775.000000,5525.582520,36653400
2022-09-30,6700.000000,6750.000000,6600.000000,6625.000000,5403.245117,71017400
2022-10-03,6650.000000,6700.000000,6600.000000,6625.000000,5403.245117,27280600
2022-10-04,6725.000000,6800.000000,6700.000000,6725.000000,5484.803223,33322400
2022-10-05,6800.000000,6825.000000,6675.000000,6675.000000,5444.023926,31019300
2022-10-06,6675.000000,6750.000000,6600.000000,6600.000000,5382.854492,37002600
2022-10-07,6550.000000,6575.000000,6450.000000,6475.000000,5280.907227,54850200
2022-10-10,6425.000000,6525.000000,6375.000000,6500.000000,5301.296875,34319700
2022-10-11,6400.000000,6575.000000,6400.000000,6525.000000,5321.686035,35320000
2022-10-12,6450.000000,6475.000000,6350.000000,6350.000000,5249.760254,72794100
2022-10-13,6375.000000,6400.000000,6275.000000,6350.000000,5249.760254,44281200
2022-10-14,6500.000000,6500.000000,6350.000000,6350.000000,5249.760254,45496900
2022-10-17,6325.000000,6525.000000,6200.000000,6425.000000,5311.765137,50710300
2022-10-18,6450.000000,6500.000000,6350.000000,6350.000000,5249.760254,42600400
2022-10-19,6425.000000,6525.000000,6400.000000,6525.000000,5394.438477,25542800
2022-10-20,6500.000000,6525.000000,6400.000000,6425.000000,5311.765137,32226200
2022-10-21,6475.000000,6675.000000,6450.000000,6575.000000,5435.775391,52148500
2022-10-24,6575.000000,6700.000000,6575.000000,6650.000000,5497.780273,37202900
2022-10-25,6700.000000,6700.000000,6600.000000,6700.000000,5539.117188,37836000
2022-10-26,6700.000000,6700.000000,6575.000000,6575.000000,5435.775391,36289700
2022-10-27,6575.000000,6675.000000,6525.000000,6650.000000,5497.780273,30429800
2022-10-28,6650.000000,6650.000000,6500.000000,6550.000000,5415.107422,28492900
2022-10-31,6550.000000,6650.000000,6550.000000,6650.000000,5497.780273,45774000
2022-11-01,6650.000000,6675.000000,6475.000000,6575.000000,5435.775391,59240700
2022-11-02,6525.000000,6550.000000,6375.000000,6425.000000,5311.765137,59695600
2022-11-03,6375.000000,6425.000000,6350.000000,6375.000000,5270.428223,29905800
2022-11-04,6350.000000,6425.000000,6350.000000,6425.000000,5311.765137,60465200
2022-11-07,6425.000000,6500.000000,6425.000000,6500.000000,5373.770508,41824000
2022-11-08,6500.000000,6525.000000,6450.000000,6525.000000,5394.438477,35241500
2022-11-09,6525.000000,6550.000000,6475.000000,6550.000000,5415.107422,45144800
2022-11-10,6550.000000,6550.000000,6450.000000,6525.000000,5394.438477,33770400
2022-11-11,6600.000000,6625.000000,6450.000000,6450.000000,5332.433594,50938200
2022-11-14,6450.000000,6475.000000,6300.000000,6300.000000,5208.423340,46011200
2022-11-15,6300.000000,6350.000000,6200.000000,6225.000000,5146.418457,65536000
2022-11-16,6175.000000,6200.000000,6100.000000,6175.000000,5105.082031,60298900
2022-11-17,6200.000000,6300.000000,6050.000000,6300.000000,5208.423340,35165100
2022-11-18,6275.000000,6300.000000,6200.000000,6225.000000,5146.418457,29302300
2022-11-21,6275.000000,6350.000000,6250.000000,6325.000000,5229.092285,19074900
2022-11-22,6325.000000,6350.000000,6225.000000,6225.000000,5146.418457,33102700
2022-11-23,6275.000000,6300.000000,6200.000000,6200.000000,5125.750000,30863200
2022-11-24,6200.000000,6275.000000,6200.000000,6200.000000,5125.750000,21534300
2022-11-25,6175.000000,6200.000000,6125.000000,6175.000000,5105.082031,40948100
2022-11-28,6175.000000,6275.000000,6150.000000,6225.000000,5146.418457,37901700
2022-11-29,6125.000000,6150.000000,6025.000000,6050.000000,5001.740234,121505900
2022-11-30,6050.000000,6200.000000,6025.000000,6050.000000,5001.740234,191276100
2022-12-01,6100.000000,6200.000000,6100.000000,6175.000000,5105.082031,88307900
2022-12-02,6175.000000,6175.000000,6050.000000,6125.000000,5063.745117,51843800
2022-12-05,6075.000000,6100.000000,6000.000000,6025.000000,4981.071777,64357800
2022-12-06,6000.000000,6025.000000,5800.000000,5875.000000,4857.062012,69873000
2022-12-07,5800.000000,5900.000000,5700.000000,5725.000000,4733.051270,116677600
2022-12-08,5650.000000,5800.000000,5550.000000,5675.000000,4691.714844,161238600
2022-12-09,5700.000000,5750.000000,5650.000000,5675.000000,4691.714844,55355700
2022-12-12,5675.000000,5725.000000,5625.000000,5675.000000,4691.714844,92687900
2022-12-13,5700.000000,5900.000000,5675.000000,5825.000000,4815.725098,113893000
2022-12-14,5925.000000,5950.000000,5775.000000,5825.000000,4815.725098,78775300
2022-12-15,5825.000000,5850.000000,5750.000000,5800.000000,4795.056641,61581800
2022-12-16,5775.000000,5800.000000,5700.000000,5775.000000,4774.388672,95271600
2022-12-19,5850.000000,5850.000000,5650.000000,5700.000000,4712.383301,57531200
2022-12-20,5675.000000,5750.000000,5675.000000,5700.000000,4712.383301,25876100
2022-12-21,5700.000000,5725.000000,5650.000000,5700.000000,4712.383301,34940600
2022-12-22,5700.000000,5775.000000,5675.000000,5775.000000,4774.388672,32103400
2022-12-23,5750.000000,5775.000000,5650.000000,5675.000000,4691.714844,31969000
2022-12-26,5675.000000,5725.000000,5625.000000,5650.000000,4671.046387,13540500
2022-12-27,5700.000000,5750.000000,5650.000000,5675.000000,4691.714844,13680300
2022-12-28,5725.000000,5725.000000,5575.000000,5625.000000,4650.378418,29919100
2022-12-29,5600.000000,5675.000000,5550.000000,5650.000000,4671.046387,32241500
2022-12-30,5675.000000,5750.000000,5650.000000,5700.000000,4712.383301,36384500
2023-01-02,5725.000000,5725.000000,5625.000000,5700.000000,4712.383301,12068800
2023-01-03,5675.000000,5700.000000,5625.000000,5650.000000,4671.046387,22854400
2023-01-04,5650.000000,5700.000000,5625.000000,5675.000000,4691.714844,32578900
2023-01-05,5650.000000,5700.000000,5375.000000,5375.000000,4443.694824,106047000
2023-01-06,5400.000000,5525.000000,5350.000000,5450.000000,4505.699707,59754600
2023-01-09,5500.000000,5500.000000,5275.000000,5350.000000,4423.025879,63437700
2023-01-10,5375.000000,5375.000000,5275.000000,5325.000000,4402.358398,62964600
2023-01-11,5325.000000,5350.000000,5200.000000,5225.000000,4319.684570,45514800
2023-01-12,5200.000000,5375.000000,5200.000000,5350.000000,4423.025879,61374300
2023-01-13,5375.000000,5500.000000,5300.000000,5450.000000,4505.699707,52039800
2023-01-16,5525.000000,5600.000000,5475.000000,5600.000000,4629.709961,48458700
2023-01-17,5600.000000,5650.000000,5500.000000,5550.000000,4588.373535,66999600
2023-01-18,5550.000000,5650.000000,5550.000000,5650.000000,4671.046387,28120700
2023-01-19,5650.000000,5875.000000,5650.000000,5850.000000,4836.393555,95543300
2023-01-20,5875.000000,5900.000000,5775.000000,5900.000000,4877.729980,54173000
2023-01-24,5900.000000,5950.000000,5850.000000,5925.000000,4898.398438,26217800
2023-01-25,5900.000000,5950.000000,5850.000000,5950.000000,4919.066895,18115800
2023-01-26,5925.000000,5950.000000,5850.000000,5900.000000,4877.729980,40168400
2023-01-27,5925.000000,5950.000000,5875.000000,5875.000000,4857.062012,31869800
2023-01-30,5875.000000,5900.000000,5775.000000,5875.000000,4857.062012,34817500
2023-01-31,5925.000000,6025.000000,5900.000000,6000.000000,4960.403320,89064100
2023-02-01,6000.000000,6000.000000,5925.000000,6000.000000,4960.403320,35355300
2023-02-02,5950.000000,5975.000000,5875.000000,5925.000000,4898.398438,30039900
2023-02-03,5975.000000,5975.000000,5875.000000,5875.000000,4857.062012,24629700
2023-02-06,5875.000000,5900.000000,5825.000000,5850.000000,4836.393555,31033700
2023-02-07,5825.000000,5925.000000,5825.000000,5875.000000,4857.062012,29536700
2023-02-08,5875.000000,5900.000000,5775.000000,5800.000000,4795.056641,27235100
2023-02-09,5825.000000,5850.000000,5675.000000,5675.000000,4691.714844,48263600
2023-02-10,5600.000000,5700.000000,5550.000000,5700.000000,4712.383301,71158200
2023-02-13,5700.000000,5750.000000,5675.000000,5725.000000,4733.051270,22154800
2023-02-14,5750.000000,5800.000000,5700.000000,5725.000000,4733.051270,31292000
2023-02-15,5725.000000,5725.000000,5575.000000,5675.000000,4691.714844,38862100
2023-02-16,5700.000000,5700.000000,5625.000000,5700.000000,4712.383301,19014100
2023-02-17,5700.000000,5725.000000,5625.000000,5675.000000,4691.714844,31273200
2023-02-20,5675.000000,5700.000000,5575.000000,5600.000000,4629.709961,29576500
2023-02-21,5600.000000,5650.000000,5550.000000,5575.000000,4609.041016,26985200
2023-02-22,5550.000000,5650.000000,5550.000000,5625.000000,4650.378418,24822300
2023-02-23,5650.000000,5700.000000,5575.000000,5650.000000,4671.046387,33406700
2023-02-24,5675.000000,5800.000000,5650.000000,5750.000000,4753.719727,30869400
2023-02-27,5725.000000,5800.000000,5700.000000,5800.000000,4795.056641,28650400
2023-02-28,6200.000000,6275.000000,6100.000000,6100.000000,5043.077148,154669700
2023-03-01,6100.000000,6175.000000,6050.000000,6150.000000,5084.413086,49851200
2023-03-02,6150.000000,6175.000000,6075.000000,6150.000000,5084.413086,26943600
2023-03-03,6150.000000,6150.000000,6025.000000,6050.000000,5001.740234,32818500
2023-03-06,6100.000000,6125.000000,6050.000000,6075.000000,5022.408203,22141000
2023-03-07,6050.000000,6075.000000,5900.000000,5950.000000,4919.066895,41630000
2023-03-08,5900.000000,5975.000000,5875.000000,5925.000000,4898.398438,40374900
2023-03-09,5975.000000,6050.000000,5950.000000,6025.000000,4981.071777,23104400
2023-03-10,5975.000000,6000.000000,5900.000000,5975.000000,4939.734863,33330500
2023-03-13,5900.000000,5975.000000,5850.000000,5925.000000,4898.398438,28402600
2023-03-14,5900.000000,5925.000000,5750.000000,5775.000000,4774.388672,56988600
2023-03-15,5850.000000,5875.000000,5775.000000,5775.000000,4774.388672,40170800
2023-03-16,5775.000000,5875.000000,5675.000000,5850.000000,4836.393555,33947700
2023-03-17,5875.000000,5925.000000,5850.000000,5850.000000,4836.393555,74811900
2023-03-20,5850.000000,5900.000000,5800.000000,5875.000000,4857.062012,22146000
2023-03-21,5850.000000,5975.000000,5850.000000,5875.000000,4857.062012,40671600
2023-03-24,5925.000000,6000.000000,5900.000000,5950.000000,4919.066895,60721800
2023-03-27,5950.000000,5975.000000,5875.000000,5875.000000,4857.062012,32493100
2023-03-28,5900.000000,5925.000000,5850.000000,5850.000000,4836.393555,42944400
2023-03-29,5850.000000,6050.000000,5850.000000,5950.000000,4919.066895,81945000
2023-03-30,5975.000000,5975.000000,5900.000000,5900.000000,4877.729980,40174400
2023-03-31,5950.000000,6025.000000,5925.000000,6000.000000,4960.403320,40364100
2023-04-03,6050.000000,6100.000000,5975.000000,6000.000000,4960.403320,44636200
2023-04-04,6025.000000,6050.000000,5950.000000,6025.000000,4981.071777,35612700
2023-04-05,6025.000000,6050.000000,5975.000000,6000.000000,4960.403320,27556300
2023-04-06,6000.000000,6000.000000,5925.000000,5925.000000,4898.398438,32964500
2023-04-10,5950.000000,5975.000000,5875.000000,5975.000000,4939.734863,40039500
2023-04-11,5950.000000,6100.000000,5925.000000,6075.000000,5022.408203,37545800
2023-04-12,6150.000000,6300.000000,6125.000000,6250.000000,5167.086914,126817700
2023-04-13,6225.000000,6275.000000,6175.000000,6250.000000,5167.086914,35138600
2023-04-14,6275.000000,6300.000000,6200.000000,6200.000000,5125.750000,45556300
2023-04-17,6200.000000,6275.000000,6200.000000,6225.000000,5146.418457,33965200
2023-04-18,6275.000000,6475.000000,6275.000000,6425.000000,5311.765137,101792500
2023-04-26,6625.000000,6700.000000,6500.000000,6700.000000,5539.117188,182919200
2023-04-27,6675.000000,6725.000000,6625.000000,6700.000000,5539.117188,45762900
2023-04-28,6700.000000,6750.000000,6675.000000,6750.000000,5580.453613,64976400
2023-05-02,6775.000000,6775.000000,6600.000000,6675.000000,5518.448730,62972600
2023-05-03,6700.000000,6725.000000,6550.000000,6625.000000,5477.112305,106341300
2023-05-04,6600.000000,6625.000000,6550.000000,6600.000000,5456.443359,132167800
2023-05-05,6150.000000,6150.000000,6150.000000,6150.000000,5548.466797,82270600
2023-05-08,6150.000000,6175.000000,6050.000000,6125.000000,5525.912109,95087500
2023-05-09,6125.000000,6325.000000,6075.000000,6325.000000,5706.350586,96938100
2023-05-10,6350.000000,6425.000000,6300.000000,6325.000000,5706.350586,52404700
2023-05-11,6350.000000,6350.000000,6175.000000,6250.000000,5638.686035,39596900
2023-05-12,6225.000000,6275.000000,6175.000000,6225.000000,5616.131348,67576500
2023-05-15,6275.000000,6350.000000,6175.000000,6350.000000,5728.904785,42039400
2023-05-16,6350.000000,6400.000000,6250.000000,6275.000000,5661.240723,19445400
2023-05-17,6350.000000,6350.000000,6275.000000,6325.000000,5706.350586,29480000
2023-05-19,6400.000000,6550.000000,6350.000000,6475.000000,5841.678711,75548600
2023-05-22,6525.000000,6650.000000,6425.000000,6600.000000,5954.452148,63793800
2023-05-23,6600.000000,6650.000000,6550.000000,6600.000000,5954.452148,49261900
2023-05-24,6575.000000,6675.000000,6500.000000,6675.000000,6022.116699,54136600
2023-05-25,6700.000000,6700.000000,6525.000000,6600.000000,5954.452148,43564900
2023-05-26,6600.000000,6600.000000,6525.000000,6600.000000,5954.452148,25356200
2023-05-29,6625.000000,6625.000000,6475.000000,6600.000000,5954.452148,27939400
2023-05-30,6575.000000,6600.000000,6500.000000,6500.000000,5864.233398,23340800
2023-05-31,6500.000000,6600.000000,6450.000000,6450.000000,5819.124023,154796300
2023-06-05,6525.000000,7000.000000,6500.000000,6825.000000,6157.444824,200252000
2023-06-06,6800.000000,6925.000000,6750.000000,6800.000000,6134.890137,65282100
2023-06-07,6800.000000,6850.000000,6675.000000,6800.000000,6134.890137,81991400
2023-06-08,6725.000000,6775.000000,6700.000000,6775.000000,6112.335938,32704900
2023-06-09,6750.000000,6800.000000,6700.000000,6800.000000,6134.890137,24893400
2023-06-12,6800.000000,6800.000000,6675.000000,6775.000000,6112.335938,37558000
2023-06-13,6775.000000,6825.000000,6750.000000,6750.000000,6089.780762,23911800
2023-06-14,6750.000000,6900.000000,6750.000000,6900.000000,6225.109375,34146100
2023-06-15,6900.000000,6900.000000,6825.000000,6875.000000,6202.554199,16414000
2023-06-16,6850.000000,6875.000000,6775.000000,6850.000000,6180.000000,63892800
2023-06-19,6800.000000,6875.000000,6775.000000,6875.000000,6202.554199,12514200
2023-06-20,6825.000000,6850.000000,6775.000000,6800.000000,6134.890137,24394300
2023-06-21,6775.000000,6975.000000,6750.000000,6925.000000,6247.664063,37629300
2023-06-22,6875.000000,6900.000000,6775.000000,6775.000000,6112.335938,51199300
2023-06-23,6775.000000,6825.000000,6700.000000,6775.000000,6112.335938,32156800
2023-06-26,6800.000000,6900.000000,6775.000000,6800.000000,6134.890137,31726400
2023-06-27,6800.000000,6850.000000,6775.000000,6775.000000,6112.335938,36422700
2023-07-03,6775.000000,6825.000000,6750.000000,6825.000000,6157.444824,37348600
2023-07-04,6825.000000,6825.000000,6700.000000,6775.000000,6112.335938,20047800
2023-07-05,6775.000000,6775.000000,6700.000000,6775.000000,6112.335938,34751800
2023-07-06,6775.000000,6800.000000,6750.000000,6800.000000,6134.890137,35473800
2023-07-07,6775.000000,6825.000000,6750.000000,6825.000000,6157.444824,28755500
2023-07-10,6825.000000,6825.000000,6775.000000,6775.000000,6112.335938,15301300
2023-07-11,6775.000000,6800.000000,6750.000000,6800.000000,6134.890137,32949200
2023-07-12,6775.000000,6825.000000,6750.000000,6775.000000,6112.335938,29210200
2023-07-13,6775.000000,6825.000000,6750.000000,6800.000000,6134.890137,31298400
2023-07-14,6775.000000,6825.000000,6700.000000,6750.000000,6089.780762,56060600
2023-07-17,6750.000000,6775.000000,6675.000000,6675.000000,6022.116699,41698600
2023-07-18,6675.000000,6700.000000,6475.000000,6575.000000,5931.897461,68904700
2023-07-20,6575.000000,6575.000000,6450.000000,6525.000000,5886.788086,64069100
2023-07-21,6500.000000,6525.000000,6375.000000,6450.000000,5819.124023,64037700
2023-07-24,6400.000000,6600.000000,6400.000000,6550.000000,5909.343262,40830500
2023-07-25,6600.000000,6625.000000,6500.000000,6500.000000,5864.233398,23958900
2023-07-26,6575.000000,6625.000000,6500.000000,6600.000000,5954.452148,38599800
2023-07-27,6600.000000,6600.000000,6500.000000,6525.000000,5886.788086,27816700
2023-07-28,6500.000000,6625.000000,6475.000000,6625.000000,5977.007324,28288300
2023-07-31,6750.000000,6950.000000,6725.000000,6850.000000,6180.000000,87828900
2023-08-01,6875.000000,6900.000000,6800.000000,6875.000000,6202.554199,29425300
2023-08-02,6825.000000,6850.000000,6775.000000,6850.000000,6180.000000,29463700
2023-08-03,6800.000000,6900.000000,6775.000000,6825.000000,6157.444824,29272000
2023-08-04,6825.000000,6850.000000,6750.000000,6800.000000,6134.890137,16646300
2023-08-07,6825.000000,6900.000000,6750.000000,6875.000000,6202.554199,32608000
2023-08-08,6850.000000,6900.000000,6825.000000,6850.000000,6180.000000,16515100
2023-08-09,6850.000000,6875.000000,6825.000000,6875.000000,6202.554199,13781700
2023-08-10,6850.000000,6875.000000,6750.000000,6750.000000,6089.780762,32076700
2023-08-11,6750.000000,6775.000000,6650.000000,6750.000000,6089.780762,42320900
2023-08-14,6700.000000,6800.000000,6700.000000,6800.000000,6134.890137,27616200
2023-08-15,6725.000000,6775.000000,6675.000000,6725.000000,6067.226074,32385400
2023-08-16,6675.000000,6750.000000,6650.000000,6750.000000,6089.780762,24913200
2023-08-18,6675.000000,6700.000000,6500.000000,6525.000000,5886.788086,69001300
2023-08-21,6525.000000,6550.000000,6425.000000,6475.000000,5841.678711,34702500
2023-08-22,6450.000000,6600.000000,6450.000000,6550.000000,5909.343262,37704700
2023-08-23,6550.000000,6600.000000,6525.000000,6550.000000,5909.343262,27624900
2023-08-24,6550.000000,6600.000000,6475.000000,6475.000000,5841.678711,33278500
2023-08-25,6475.000000,6500.000000,6400.000000,6450.000000,5819.124023,35673300
2023-08-28,6500.000000,6500.000000,6400.000000,6425.000000,5796.568848,14871100
2023-08-29,6450.000000,6450.000000,6375.000000,6400.000000,5774.014648,29937800
2023-08-30,6450.000000,6525.000000,6400.000000,6450.000000,5819.124023,41993300
2023-08-31,6450.000000,6475.000000,6400.000000,6450.000000,5819.124023,44502000
2023-09-01,6475.000000,6575.000000,6475.000000,6550.000000,5909.343262,26069500
2023-09-04,6575.000000,6600.000000,6525.000000,6600.000000,5954.452148,17384000
2023-09-05,6600.000000,6650.000000,6550.000000,6600.000000,5954.452148,23070700
2023-09-06,6575.000000,6625.000000,6525.000000,6525.000000,5886.788086,18421300
2023-09-07,6475.000000,6500.000000,6350.000000,6400.000000,5774.014648,49921600
2023-09-08,6450.000000,6450.000000,6350.000000,6400.000000,5774.014648,32416900
2023-09-11,6400.000000,6425.000000,6300.000000,6375.000000,5751.459473,33422100
2023-09-12,6375.000000,6375.000000,6300.000000,6300.000000,5683.795410,30225600
2023-09-13,6325.000000,6325.000000,6225.000000,6300.000000,5683.795410,40040900
2023-09-14,6325.000000,6375.000000,6250.000000,6325.000000,5706.350586,40259300
2023-09-15,6250.000000,6325.000000,6200.000000,6300.000000,5683.795410,132198700
2023-09-18,6275.000000,6325.000000,6250.000000,6300.000000,5683.795410,35517300
2023-09-19,6300.000000,6375.000000,6275.000000,6350.000000,5728.904785,31439200
2023-09-20,6350.000000,6400.000000,6300.000000,6300.000000,5683.795410,39764900
2023-09-21,6300.000000,6325.000000,6200.000000,6200.000000,5593.576172,46231100
2023-09-22,6200.000000,6275.000000,6175.000000,6200.000000,5593.576172,30610900
2023-09-25,6225.000000,6275.000000,6200.000000,6250.000000,5638.686035,32700500
2023-09-26,6225.000000,6300.000000,6200.000000,6200.000000,5593.576172,43217400
2023-09-27,6200.000000,6250.000000,6125.000000,6150.000000,5548.466797,31688400
2023-09-29,6250.000000,6275.000000,6200.000000,6225.000000,5616.131348,20902300
2023-10-02,6275.000000,6350.000000,6250.000000,6275.000000,5661.240723,23884400
2023-10-03,6275.000000,6275.000000,6200.000000,6200.000000,5593.576172,25350100
2023-10-04,6175.000000,6200.000000,6050.000000,6075.000000,5480.802734,55496200
2023-10-05,6125.000000,6175.000000,6025.000000,6025.000000,5435.693359,55924900
2023-10-06,6050.000000,6150.000000,6050.000000,6075.000000,5480.802734,18104300
2023-10-09,6150.000000,6225.000000,6100.000000,6125.000000,5525.912109,43718300
